product_name,manufacturer,root_category,category,product_rating,product_price,review_rating,review_title,review_text,reviewer_name
31 in. Tall Indoor/Outdoor Saint Francis Standing Statue Yard Art Decoration,Alpine Corporation,Outdoors,Garden Statues,4.9,96.77,5,Beauty at it's best,"[This review was collected as part of a promotion.] Alpine St. Francis Stone Garden Statue, Gray, 31 Inch is exactly what we wanted for our outdoor entryway. It came well packaged and no crack whatsoever. I love the quality of the material used., its not heavy, but its heavy enough to withstand wind from blowing it over. This is actually more beautiful in person than the pictures online.",Eve███
31 in. Tall Indoor/Outdoor Saint Francis Standing Statue Yard Art Decoration,Alpine Corporation,Outdoors,Garden Statues,4.9,96.77,5,Love this decoration,[This review was collected as part of a promotion.] First I want to say I am very pleased with this decoration. It's beautiful just the right size and makes my yard look very nice. I like this Saint and having it in my yard makes it more better. The quality is great and the sturdiness is fantastic. Beautiful decoration for the home. In the winter I will bring it in my house. I highly recommend it you won't be disappointed.,Let███7
31 in. Tall Indoor/Outdoor Saint Francis Standing Statue Yard Art Decoration,Alpine Corporation,Outdoors,Garden Statues,4.9,96.77,5,Lovely statue,[This review was collected as part of a promotion.] This Saint Francis Standing Statue Yard Art Decoration by Alpine Corporation is so very detailed. I love how you can see every finger and knothole. It is also the perfect size for my small garden area. I love it  it is so realistic that my big bad dog (not the one shown)  was scared of it and barked at it incessantly for the first week I had it. I am so pleased with this lovely statue and will buy products from Alpine Corporation in the future.,Sha███
31 in. Tall Indoor/Outdoor Saint Francis Standing Statue Yard Art Decoration,Alpine Corporation,Outdoors,Garden Statues,4.9,96.77,5,"Good Size, Nice Intricate Details","[This review was collected as part of a promotion.] If you like having statues and other non-plant features in your yardscapes, this Saint Francis Statue is a nice one to have. The details on the statue are intricate, defined, and easy to see.  That statue looks like concrete even though it is fiber stone and fiberglass. It has a good weight to it so it won’t blow over in the wind but isn’t so heavy that it’s difficult to move. The construction of the statue seems durable but the product clearly states ”weather-resistant” so it is going to wear when left out in the elements. It has a few imperfections here and there. While I feel this is to be expected and I feel makes it look good, I think some of these could allow water and the elements to deteriorate it faster. That being said, I think this is a good product. If a garden is a place that brings you quiet, peace, and solitude then this is a good statue to help further your garden intentions.",Jam███M
31 in. Tall Indoor/Outdoor Saint Francis Standing Statue Yard Art Decoration,Alpine Corporation,Outdoors,Garden Statues,4.9,96.77,5,Beautiful statue!,"[This review was collected as part of a promotion.] I absolutely love this statue of Saint Francis! It is excellent quality, great detail, durable and wonderful size. The statue stands 31"" tall and 12"" wide. Saint Francis is holding a bird, cross and has a squirrel near his arm holding a satchel. The detail on the statue is intricate and beautiful. Looks lovely in my garden. He weighs about 13 lbs and is sturdy. I would recommend this statue to anyone looking for one because it is so charming!",RP23
31 in. Tall Indoor/Outdoor Saint Francis Standing Statue Yard Art Decoration,Alpine Corporation,Outdoors,Garden Statues,4.9,96.77,5,St Francis,Exactly as pictured. Quick delivery. Very pleased.,Mary
31 in. Tall Indoor/Outdoor Saint Francis Standing Statue Yard Art Decoration,Alpine Corporation,Outdoors,Garden Statues,4.9,96.77,5,Hom███pot███tom███,"Looks great, it was a Christmas gift, will put it out in the garden in the spring.",Hom███pot███tom███
31 in. Tall Indoor/Outdoor Saint Francis Standing Statue Yard Art Decoration,Alpine Corporation,Outdoors,Garden Statues,4.9,96.77,5,Hom███pot███tom███,,Hom███pot███tom███
31 in. Tall Indoor/Outdoor Saint Francis Standing Statue Yard Art Decoration,Alpine Corporation,Outdoors,Garden Statues,4.9,96.77,5,Hom███pot███tom███,,Hom███pot███tom███
31 in. Tall Indoor/Outdoor Saint Francis Standing Statue Yard Art Decoration,Alpine Corporation,Outdoors,Garden Statues,4.9,96.77,5,Perfect! I’m very pleased with the quality....,Perfect! I’m very pleased with the quality.,Hom███pot███tom███
60 in.H Outdoor Solar Ecliptic Metal Wind Spinner Lawn Stake with Color-Changing LED Light,Alpine Corporation,Outdoors,Wind Spinners,4.2,72.91,5,So beautiful.,"[This review was collected as part of a promotion.] I love my Ecliptic Metal, Solar Powered Wind Spinner from Alpine Corporation. It is a full 60 inches. So it stands tall. The stake is of good size and quality. So it is easy to stick in the ground and it holds the spinner without any leaning. It has a crackled glass orb between the 2 beautifully colored spinners where the LED lights are contained. The lights cycle through the spectrum of colors. It holds a charge very well so once it gets dark I have hours of colorful light. I have seen it still lit up the next morning after 7 hours of use. The 2 spinners rotate independently from one another. They glide effortlessly from a mild breeze. The color and pattern of the spinners are vibrant and beautiful. I have it outside my back door and it has stayed sturdy in place. Even through a major wind storm. I love watching it spin day and night. It is a high quality lawn spinner.",Erinn
60 in.H Outdoor Solar Ecliptic Metal Wind Spinner Lawn Stake with Color-Changing LED Light,Alpine Corporation,Outdoors,Wind Spinners,4.2,72.91,5,very nice lawn ornament,"[This review was collected as part of a promotion.] I received my Alpine Corporation Outdoor Solar Spinner a few days ago. I love it, it's bigger than I thought it would be. It was very easy to assemble. The light changes color and the glass rocks light up at night and when the wind blows it spins colored light in the yard. I am very pleased with the way this looks and works.",ber███20
60 in.H Outdoor Solar Ecliptic Metal Wind Spinner Lawn Stake with Color-Changing LED Light,Alpine Corporation,Outdoors,Wind Spinners,4.2,72.91,5,Awesome,[This review was collected as part of a promotion.] This is so beautiful I love it. Its right in front of my lawn. I like this because it has a high stake and you can see it so clearly. The light in the middle is great. Family already asked about it its beautiful. Recommending it to others also.,Ter███49
60 in.H Outdoor Solar Ecliptic Metal Wind Spinner Lawn Stake with Color-Changing LED Light,Alpine Corporation,Outdoors,Wind Spinners,4.2,72.91,5,Alpine metal wind Spinner,"[This review was collected as part of a promotion.] I got this Alpine Corporation 60""H Outdoor Solar Ecliptic Metal Wind Spinner Lawn Stake with Color-Changing LED Light It is very pretty. The colors are vibrant. It seems a little lightweight, but I guess if staked in the ground firmly, it won't blow away in a strong wind. I put mine in a large flower pot filled with potting mix, its is really beautiful looking all neighbor comment about it very happy with reccomend for making garden lovers.",Fai███23
60 in.H Outdoor Solar Ecliptic Metal Wind Spinner Lawn Stake with Color-Changing LED Light,Alpine Corporation,Outdoors,Wind Spinners,4.2,72.91,3,Not as sturdy as I hoped,Wind spinner easy to assemble but not very sturdy for the price. The stand prongs started breaking as it was gently pounded into the soil. I wouldn't buy this again.,Di153
60 in.H Outdoor Solar Ecliptic Metal Wind Spinner Lawn Stake with Color-Changing LED Light,Alpine Corporation,Outdoors,Wind Spinners,4.2,72.91,5,LARRY,Great addition to my backyard decor. My wife loves the way the color changing bulb glows at night. The colors are reflective when the sun hits and is well built.,LARRY
60 in.H Outdoor Solar Ecliptic Metal Wind Spinner Lawn Stake with Color-Changing LED Light,Alpine Corporation,Outdoors,Wind Spinners,4.2,72.91,1,WIL███M,"Item was colorful and spun freely, but the LED light was not bright enough to light it at night. And I fully charged the battery on a AC charger before installation.",WIL███M
60 in.H Outdoor Solar Ecliptic Metal Wind Spinner Lawn Stake with Color-Changing LED Light,Alpine Corporation,Outdoors,Wind Spinners,4.2,72.91,4,MIC███L,It’s nice a little smaller than I thought,MIC███L
60 in.H Outdoor Solar Ecliptic Metal Wind Spinner Lawn Stake with Color-Changing LED Light,Alpine Corporation,Outdoors,Wind Spinners,4.2,72.91,5,LYNN,So pretty spins Easily and the light changes color for several hours at night.,LYNN
60 in.H Outdoor Solar Ecliptic Metal Wind Spinner Lawn Stake with Color-Changing LED Light,Alpine Corporation,Outdoors,Wind Spinners,4.2,72.91,5,AMIR,,AMIR
Waterproof Bluetooth Solar-Powered Outdoor Wireless Rock Speaker - Set of 2,Alpine Corporation,Electrical,Speakers,4.7,199.0,5,Love,"[This review was collected as part of a promotion.] I absolutely love these. The perfect way to enjoy my music while outside this summer. And they look awesome. Very easy to sync up and use with Bluetooth. They can be used as one or sync together and both at once. They have a good sturdiness so don't have to worry about them falling over. They look so cool. Perfect for camping, swimming, working in the yard.",Kat███rop███fox███
Waterproof Bluetooth Solar-Powered Outdoor Wireless Rock Speaker - Set of 2,Alpine Corporation,Electrical,Speakers,4.7,199.0,5,Easy to sinc and pretty good sound/volume.  Been wanting...,Easy to sinc and pretty good sound/volume.  Been wanting these around my fire pit.    Would recommend,BRAD
Waterproof Bluetooth Solar-Powered Outdoor Wireless Rock Speaker - Set of 2,Alpine Corporation,Electrical,Speakers,4.7,199.0,5,Great sound quality,"Just got these yesterday.  After charging them fully inside I placed outside and they synced up easily.  After playing with placement spots, they sound awesome.  Great quality and look awesome.  Great purchase.",Bboy
Waterproof Bluetooth Solar-Powered Outdoor Wireless Rock Speaker - Set of 2,Alpine Corporation,Electrical,Speakers,4.7,199.0,5,Hom███pot███tom███,,Hom███pot███tom███
Waterproof Bluetooth Solar-Powered Outdoor Wireless Rock Speaker - Set of 2,Alpine Corporation,Electrical,Speakers,4.7,199.0,1,One speaker doesn’t work,Will be returning unfortunately. One speaker didn’t work at all out of the box and the other cut out the majority of the time. Too bad as I really liked the look of them on our back patio.,Casey
Waterproof Bluetooth Solar-Powered Outdoor Wireless Rock Speaker - Set of 2,Alpine Corporation,Electrical,Speakers,4.7,199.0,5,Good quality wish they were louder...,Good quality wish they were louder,Lil███7
Waterproof Bluetooth Solar-Powered Outdoor Wireless Rock Speaker - Set of 2,Alpine Corporation,Electrical,Speakers,4.7,199.0,5,Easy to use amd sound quality is good,"Paired easily, came with a 70% charged so we were able to use right away. Sound is good.",Mar███ Wa███ck
Waterproof Bluetooth Solar-Powered Outdoor Wireless Rock Speaker - Set of 2,Alpine Corporation,Electrical,Speakers,4.7,199.0,5,awesome speakers,Highly recommend these outdoor speakers. Alpine company very helpful when you have an issue as well.,Tina
Waterproof Bluetooth Solar-Powered Outdoor Wireless Rock Speaker - Set of 2,Alpine Corporation,Electrical,Speakers,4.7,199.0,5,Love these speakers!...,Love these speakers!,Belly
Waterproof Bluetooth Solar-Powered Outdoor Wireless Rock Speaker - Set of 2,Alpine Corporation,Electrical,Speakers,4.7,199.0,5,Great sound,"[This review was collected as part of a promotion.] I wanted speakers for the back yard while I was cleaning or cooking on the grill, cleaning the flower beds, or just to enjoy.  I was able to connect wirelessly to may bluetooth and to Pandora. These are bout 9"" high, 12"" long and 8"" wide.  The music comes out clear and well loud if needed.  One does has to charge with solar light for 8 hours before using and there are also cables to use inside when needed. These are outside speakers due to the charging the rock with solar power. Charge them, turn them on, connect (easily), I did have a little issue connecting to my Pandora but it does work now. I do not know about the waterproof since I bring them in the house when I am done using them and so the dogs do not use them as a toy.",EC71
